	Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
42	553.079	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Biting	Aggressive		POINT
43	570.78	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
44	593.129	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
45	595.054	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Chase	Aggressive		POINT
46	596.804	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lateral Side Display	Aggressive		POINT
47	597.353	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Chase	Aggressive		POINT
48	602.479	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
49	614.054	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
50	621.604	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
51	621.604	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
52	629.504	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
53	629.504	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
54	644.804	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
55	645.654	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Entry	Reproductive		POINT
56	645.654	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
57	646.429	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Exit	Reproductive		POINT
58	656.304	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
59	664.154	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
60	664.154	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
61	665.479	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Entry	Reproductive		POINT
62	673.929	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Exit	Reproductive		POINT
63	679.378	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
64	680.729	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
65	681.28	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Biting	Aggressive		POINT
66	682.004	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Scrape	Aggressive		POINT
67	686.101	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
68	686.479	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
69	749.054	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
70	811.929	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
71	812.053	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
72	835.104	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
73	836.93	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Biting	Aggressive		POINT
74	837.654	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Biting	Aggressive		POINT
75	847.379	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
76	848.979	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
77	848.979	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
78	861.654	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
79	876.104	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
80	885.754	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
81	895.854	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
82	901.554	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
83	904.204	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Chase	Aggressive		POINT
84	904.479	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Chase	Aggressive		POINT
85	904.754	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Biting	Aggressive		POINT
86	911.704	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
87	918.205	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
88	918.205	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
89	925.529	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
90	926.279	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Scrape	Aggressive		POINT
91	937.954	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Quiver	Reproductive		POINT
92	955.954	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Entry	Reproductive		POINT
93	958.003	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Dig	Reproductive		POINT
94	959.529	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Dig	Reproductive		POINT
95	960.804	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Dig	Reproductive		POINT
96	963.129	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Pot Exit	Reproductive		POINT
97	964.679	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
98	969.728	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
99	971.904	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
100	973.654	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Lead	Reproductive		POINT
101	984.203	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
102	989.679	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/6.avi	996.5	59.94	Dominant	Charge	Aggressive		POINT
